oFJXAQ,7Iuc6re466Os,U2lncnVu,,6KW/5qC85Lym,,U2lncnVu,,,U2lncnVu,U2lncnVu,U2lncnVu,U2lncnVu,U2lncnVu
MFNXAQ,64qQ6ru07KGM64ukLg==,SSBjb3VsZCBmZWVsIGl0Lg==,,6K6p5Lq65oSf6KeJ5Yiw5LqG44CC,,4LiI4LiZ4LiC4LmJ4Liy4Liq4Liy4Lih4Liy4Lij4LiW4Liq4Lix4Lih4Lic4Lix4Liq4Lih4Lix4LiZ4LmE4LiU4LmJ4Lit4Lii4LmI4Liy4LiH4LiK4Lix4LiU4LmA4LiI4LiZ,,,ZGVzY29ub2NpZG8u,SWNoIGtvbm50ZSBzaWUgZGV1dGxpY2ggc3DDvHJlbi4=,SmUgbGEgcmVzc2VudGFpcy4=,QWt1IGRhcGF0IG1lcmFzYWthbm55YQ==,aGlzc2VkaWxpeW9yZHUu
MVNXAQ,6rKA7J2EIOynkeyWtOuPhCDqtJzssK7snYDsp4Ag7ZmV7Iuk7ZWY7KeAIOyViuyVmOq4sCDrlYzrrLjsl5AsIOy1nOuMgO2VnCDsobDsi6zsiqTrn73qsowg66eM7KC467O07JWY64ukLg==,c28gSSB3YXMgbm90IHN1cmUgd2hldGhlciBpdCB3YXMgc2FmZSB0byBwaWNrIGl0IHVwLCBhbmQgSSB0b3VjaGVkIGl0IGFzIGNhcmVmdWxseSBhcyBwb3NzaWJsZS4=,,5Zug5Li65LiN56Gu5a6a6IO95LiN6IO95ou/6LW36L+Z5oqK5YmR77yM5omA5Lul5oiR5bC95Y+v6IO95bCP5b+D5Zyw5pG45LqG5pG444CC,,4LiC4LmJ4Liy4LiE4LmI4Lit4LiiIOC5hiDguYDguK3guLfguYnguK3guKHguKHguLfguK3guYTguJvguKrguLHguKHguJzguLHguKrguK3guKLguYjguLLguIfguKPguLDguKHguLHguJTguKPguLDguKfguLHguIc=,,,Q29tbyBubyBlc3RhYmEgc2VndXJvIGRlIHNpIGVyYSBzZWd1cm8gY29nZXIgbGEgRXNwYWRhLCBsYSB0b3F1w6kgY29uIGVsIG1heW9yIGN1aWRhZG8gcG9zaWJsZS4=,RGEgaWNoIG5pY2h0IHNpY2hlciB3YXIsIG9iIGVzIGluIE9yZG51bmcgd2FyLCBkYXMgU2Nod2VydCBhbnp1ZmFzc2VuLCBiZXLDvGhydGUgaWNoIGVzIHNvIHZvcnNpY2h0aWcgd2llIG3DtmdsaWNoLg==,Q29tbWUgamUgbifDqXRhaXMgcGFzIGNlcnRhaW4gcXUnaWwgc29pdCBwcnVkZW50IGRlIHByZW5kcmUgbCfDqXDDqWUsIGplIGwnYWkgdG91Y2jDqWUgYXZlYyBsZSBwbHVzIGdyYW5kIHNvaW4u,S2FyZW5hIHRpZGFrIHlha2luIGFwYWthaCBhbWFuIHVudHVrIG1lbWVnYW5nIHBlZGFuZyBpdHUsIGFrdSBtZW55ZW50dWhueWEgZGVuZ2FuIHNhbmdhdCBoYXRpLWhhdGku,S8SxbMSxY8SxIGVsaW1lIGFsbWFuxLFuIGfDvHZlbmxpIG9sdXAgb2xtYWTEscSfxLFuZGFuIGVtaW4gb2xtYWTEscSfxLFtIGnDp2luLCBvbGFiaWxkacSfaW5jZSBkaWtrYXRsZSBkb2t1bm1hecSxIGRlbmVkaW0u
MlNXAQ,7J207IOB7ZWo7J2EIOqwkOyngO2VmOuKlCDsiJzqsIQsIOuwlOuhnCDshpDsnYQg65eEIOyDneqwgeydtOyXiOuKlOuNsCDqsbHsoJXqs7zripQg64us66asIOyVhOustOufsCDsnbzrj4Qg7J287Ja064KY7KeA,VGhlIG1vbWVudCBJIHNlbnNlZCBzb21ldGhpbmcgc3RyYW5nZSwgSSBwbGFubmVkIHRvIHB1bGwgbXkgaGFuZCBhd2F5IGltbWVkaWF0ZWx5LCBidXQgY29udHJhcnkgdG8gbXkgd29ycmllcyw=,,5LiA5a+f6KeJ5Yiw5byC5qC377yM5oiR5bCx5omT566X56uL5Yi75oqK5omL5p2+5byA77yM5L2G5ZKM5ouF5b+D55qE5LiN5ZCM77yM,,4LiV4Lix4LmJ4LiH4LmD4LiI4LmE4Lin4LmJ4Lin4LmI4LiyIOC4q+C4suC4geC4o+C4ueC5ieC4quC4tuC4geC4luC4tuC4h+C4quC4tOC5iOC4h+C4nOC4tOC4lOC4m+C4geC4leC4tOC5gOC4oeC4t+C5iOC4reC5hOC4oyDguIjguLDguKPguLXguJrguIrguLHguIHguKHguLfguK3guK3guK3guIHguJfguLHguJnguJfguLU=,,,UGVuc2FiYSByZXRpcmFyIGxhIG1hbm8gZW4gY3VhbnRvIHBlcmNpYmllcmEgYWxnbyBleHRyYcOxbywgcGVybywgY29udHJhIHRvZG8gcHJvbsOzc3RpY28sIG5vIG9jdXJyacOz,U29iYWxkIGljaCBldHdhcyBVbmdld8O2aG5saWNoZXMgZ2VzcMO8cnQgaMOkdHRlLCB3b2xsdGUgaWNoIHNvZm9ydCBkaWUgSGFuZCB6dXLDvGNremllaGVuIOKAkyBhYmVyIGVudGdlZ2VuIG1laW5lciBCZWbDvHJjaHR1bmcgcGFzc2llcnRlIGdhciBuaWNodHMu,RMOocyBxdWUgauKAmWFpIHNlbnRpIHF1ZWxxdWUgY2hvc2UgZOKAmcOpdHJhbmdlLCBq4oCZYWkgcGVuc8OpIGzDomNoZXIgcHJpc2UsIG1haXMgcmllbiBuZSBz4oCZZXN0IHByb2R1aXQu,QmVnaXR1IG1lcmFzYWthbiBzZXN1YXR1IHlhbmcgYW5laCwgYWt1IGJlcm5pYXQgc2VnZXJhIG1lbGVwYXNrYW5ueWEsIHRldGFwaSBiZXJsYXdhbmFuIGRlbmdhbiBrZWtoYXdhdGlyYW5rdSw=,VHVoYWYgYmlyIMWfZXkgc2V6ZGnEn2ltIGFuZGEgaGVtZW4gZWxpbWkgw6dla2VjZWt0aW0sIGFtYSBlbmRpxZ9lbWluIGFrc2luZSBoacOnYmlyIMWfZXkgb2xtYWTEsS4=
M1NXAQ,7JWK7JWY64ukLg==,bm90aGluZyBoYXBwZW5lZC4=,,5LuA5LmI5LqL5Lmf5rKh5pyJ5Y+R55Sf44CC,,4LmB4LiV4LmI4LiV4LmI4Liy4LiH4LiI4Liy4LiB4LiX4Li14LmI4LiB4Lix4LiH4Lin4LilIOC4geC4peC4seC4muC5hOC4oeC5iOC4oeC4teC4reC4sOC5hOC4o+C5gOC4geC4tOC4lOC4guC4tuC5ieC4meC5gOC4peC4og==,,,bmFkYS4=,IA==,ZHUgdG91dC4=,dGlkYWsgdGVyamFkaSBhcGEtYXBh,b2xtYWTEsS4=
NFNXAQ,7J2A67Cc7J2YIOuvuOyGjOuFgOulvCDqs4Tsho0g7J20IOyDge2DnOuhnCDsnbTqs7Psl5Ag64aU65GQ66m0IOyjveydhCDqsoPsnbQg67uU7ZaI6riw7JeQIOydvOuLqCDqsoDsnYQg66i87KCAIOyxmeq4tCDrkqQ=,TGVhdmluZyBTaWx2ZXItSGFpcmVkIEdpcmwgaW4gdGhpcyBzdGF0ZSB3b3VsZCBzdXJlbHkgbGVhZCB0byBoZXIgZGVhdGgsIHNvIEkgZGVjaWRlZCB0byB0YWtlIHRoZSBzd29yZCBmaXJzdA==,,6KaB5piv57un57ut6K6p6ZO25Y+R5bCR5aWz5Lul6L+Z56eN54q25oCB55WZ5Zyo6L+Z6YeM77yM5pi+54S25Lya5q2777yM5omA5Lul5oiR5YWI5oqK5YmR5pS25aW977yM5LmL5ZCO,,4Lir4Liy4LiB4Lib4Lil4LmI4Lit4Lii4Lir4LiN4Li04LiH4Liq4Liy4Lin4Lic4Lih4LmA4LiH4Li04LiZ4LmE4Lin4LmJ4LmD4LiZ4Liq4Lig4Liy4Lie4LiZ4Li14LmJIOC4meC4suC4h+C4hOC4h+C5hOC4oeC5iOC4o+C4reC4lOC5geC4meC5iA==,,,Q29tbyBlcmEgZXZpZGVudGUgcXVlIEpvdmVuIGJlbGxhIGRlIGNhYmVsbG8gcGxhdGVhZG8gbW9yaXLDrWEgc2kgbGEgZGVqYWJhIGFxdcOtIGVuIGVzdGUgZXN0YWRvLCBkZWNpZMOtIHJlY29nZXIgcHJpbWVybyBsYSBFc3BhZGEgeSBkZXNwdcOpcw==,V2VubiBpY2ggZGFzIFNpbGJlcmhhYXJpZ2UgTcOkZGNoZW4gaW4gZGllc2VtIFp1c3RhbmQgd2VpdGVyIGhpZXIgbGllZ2VuIGxpZcOfLCB3w7xyZGUgZXMgZ2FueiBzaWNoZXIgc3RlcmJlbiwgYWxzbyBuYWhtIGljaCBlcnN0IGVpbm1hbCBkYXMgU2Nod2VydCBhbiBtaWNoIHVuZA==,U2kgamUgbGFpc3NhaXMgbGEgRmlsbGUgYXV4IGNoZXZldXggZCdhcmdlbnQgaWNpLCBkYW5zIGNldCDDqXRhdCwgZWxsZSBhbGxhaXQgbW91cmlyLiBBbG9ycyBq4oCZYWkgZOKAmWFib3JkIHByaXMgbOKAmcOpcMOpZSwgcHVpc+KApg==,SmlrYSB0ZXJ1cyBtZW1iaWFya2FuIFNpbHZlci1IYWlyZWQgR2lybCBkYWxhbSBrZWFkYWFuIHNlcGVydGkgaW5pIGRpIHRlbXBhdCBpbmksIGplbGFzIGlhIGFrYW4gbWVuaW5nZ2FsLCBqYWRpIHVudHVrIHNlbWVudGFyYSBha3UgbWVuZ2FtYmlsIHBlZGFuZ255YSB0ZXJsZWJpaCBkYWh1bHUs,R8O8bcO8xZ8gU2HDp2zEsSBLxLF6IGFkbMSxIGvEsXrEsSBidSBow6JsZGUgYnVyYWRhIGLEsXJha21heWEgZGV2YW0gZWRlcnNlbSDDtmxlY2XEn2kgYmVsbGl5ZGksIGJ1IHnDvHpkZW4gw7ZuY2Uga8SxbMSxY8SxIGFsxLFw
NVNXAQ,6re464WA66W8IOyXheqzoCDrj5nqtbTsnYQg67mg7KC464KY6rCA6riw66GcIO2WiOuLpC4=,YW5kIHRoZW4gY2FycnkgaGVyIG9uIG15IGJhY2sgdG8gZXNjYXBlIHRoZSBjYXZlLg==,,6IOM6LW35aW577yM5Yaz5a6a56a75byA5rSe56qf44CC,,4LiC4LmJ4Liy4LiI4Li24LiH4LiV4Lix4LiU4Liq4Li04LiZ4LmD4LiI4LmA4LiB4LmH4Lia4LiU4Liy4Lia4LiB4LmI4Lit4LiZIOC5geC4peC5ieC4p+C4hOC5iOC4reC4ouC5geC4muC4geC4meC4suC4h+C4reC4reC4geC4iOC4suC4geC4luC5ieC4sw==,,,c2FsaXIgZGUgbGEgY3VldmEgY2FyZ8OhbmRvbGEgYSBsYSBlc3BhbGRhLg==,YmVzY2hsb3NzIGRhbm4sIHNpZSBhdWYgZGVuIFLDvGNrZW4genUgbmVobWVuIHVuZCBkaWUgSMO2aGxlIHp1IHZlcmxhc3Nlbi4=,aidhaSBkw6ljaWTDqSBkZSBsYSBwb3J0ZXIgc3VyIG1vbiBkb3MgZXQgZGUgc29ydGlyIGRlIGxhIGdyb3R0ZS4=,RGFuIG1lbXV0dXNrYW4gdW50dWsgbWVuZ2dlbmRvbmdueWEgdW50dWsga2VsdWFyIGRhcmkgZ3VhLg==,b251IHPEsXJ0xLFtYSBhbGFyYWsgbWHEn2FyYWRhbiDDp8Sxa21heWEga2FyYXIgdmVyZGltLg==
NlNXAQ,4pa2IOqygOydhCDrvZHripTri6Qu,4pa2IFB1bGwgb3V0IHRoZSBzd29yZC4=,,4pa25ouU5Ye65YmR44CC,,4pa2IOC4lOC4tuC4h+C4lOC4suC4muC4guC4tuC5ieC4meC4oeC4sg==,,,4pa2IFNhY2EgbGEgRXNwYWRhLg==,4pa2IERhcyBTY2h3ZXJ0IGhlcmF1c3ppZWhlbi4=,4pa2IFJldGlyZXIgbOKAmcOpcMOpZS4=,4pa2IE1lbmNhYnV0IHBlZGFuZy4=,4pa2IEvEsWzEsWPEsSDDp2VrLg==
N1NXAQ,6rKA7JeQ7IScIOu/nOyWtOyguCDrgpjsmKgg67Cd7J2AIOu5m+ydtA==,VGhlIGJyaWdodCBsaWdodCB0aGF0IGJ1cnN0IGZvcnRoIGZyb20gdGhlIHN3b3Jk,,5LuO5YmR5LiK6L+45Y+R5Ye655qE5piO5Lqu5YWJ6IqS,,4LmB4Liq4LiH4Liq4Lin4LmI4Liy4LiH4LmA4LiI4Li04LiU4LiI4LmJ4Liy4LiX4Li14LmI4Lie4Li44LmI4LiH4Lit4Lit4LiB4Lih4Liy4LiI4Liy4LiB4LiU4Liy4Lia,,,TGEgYnJpbGxhbnRlIGx1eiBxdWUgZW1hbsOzIGRlIGxhIEVzcGFkYQ==,RGFzIGhlbGxlIExpY2h0LCBkYXMgYXVzIGRlbSBTY2h3ZXJ0IGhlcnZvcnN0csO2bXRlLA==,TGEgdml2ZSBsdW1pw6hyZSBxdWkgamFpbGxpc3NhaXQgZGUgbCfDqXDDqWU=,Q2FoYXlhIHRlcmFuZyB5YW5nIHRlcnBhbmNhciBkYXJpIHBlZGFuZyBpdHU=,S8SxbMSxw6d0YW4geWF5xLFsYW4gcGFybGFrIMSxxZ/EsWs=
OFNXAQ,7J2A67Cc7J2YIOuvuOyGjOuFgOyXkOqyjOuhnCDruajroKQg65Ok7Ja06rCA65OvIOyCrOudvOyhjOuLpC4=,dmFuaXNoZWQgYXMgaWYgaXQgd2VyZSBiZWluZyBkcmF3biBpbnRvIFNpbHZlci1IYWlyZWQgR2lybC4=,,5Lu/5L2b6KKr5ZC45YWl6ZO25Y+R5bCR5aWz5LiA6Iis5raI5aSx5LqG44CC,,4Lij4Liy4Lin4LiB4Lix4Lia4LiW4Li54LiB4LiU4Li54LiU4LmA4LiC4LmJ4Liy4LmE4Lib4LmD4LiZ4Lij4LmI4Liy4LiH4LiC4Lit4LiH4Lir4LiN4Li04LiH4Liq4Liy4Lin4Lic4Lih4LmA4LiH4Li04LiZIOC4geC5iOC4reC4meC4iOC4sOC5gOC4peC4t+C4reC4meC4q+C4suC4ouC5hOC4mw==,,,ZGVzYXBhcmVjacOzIGNvbW8gc2kgZnVlcmEgYWJzb3JiaWRhIHBvciBKb3ZlbiBiZWxsYSBkZSBjYWJlbGxvIHBsYXRlYWRvLg==,dmVyc2Nod2FuZCwgYWxzIHfDvHJkZSBlcyBpbiBkYXMgU2lsYmVyaGFhcmlnZSBNw6RkY2hlbiBoaW5laW5nZXNvZ2VuLg==,RGlzcGFydXQsIGNvbW1lIGFzcGlyw6llIHBhciBsYSBGaWxsZSBhdXggY2hldmV1eCBkJ2FyZ2VudC4=,bWVuZ2hpbGFuZyBzZW9sYWggdGVyc2Vkb3QgbWFzdWsga2UgU2lsdmVyLUhhaXJlZCBHaXJsLg==,R8O8bcO8xZ8gU2HDp2zEsSBLxLF6IGFkbMSxIGvEsXphIGRvxJ9ydSBlbWlsaXIgZ2liaSBrYXlib2xkdS4=
OVNXAQ,7J2A67Cc7J2YIOuvuOyGjOuFgA==,U2lsdmVyLUhhaXJlZCBHaXJs,,6ZO25Y+R5bCR5aWz,,U2lsdmVyLUhhaXJlZCBHaXJs,,,Sm92ZW4gYmVsbGEgZGUgY2FiZWxsbyBwbGF0ZWFkbw==,ZGFzIFNpbGJlcmhhYXJpZ2UgTcOkZGNoZW4=,RmlsbGUgYXV4IGNoZXZldXggZCdhcmdlbnQ=,U2lsdmVyLUhhaXJlZCBHaXJs,R8O8bcO8xZ8gU2HDp2zEsSBLxLF6
OlNXAQ,7IaM64WA6rCAIOq5qOyWtOuCnCDqsoPsnYAg7JWE64uM6rCAIO2VtOyEnCDrsJTrnbzrtKTsp4Drp4wsIOyXrOyghO2eiCDriIjsnYQg6rCQ6rOgIOyeiOyXiOuLpC4=,SSBsb29rZWQgdG8gc2VlIGlmIHRoZSBnaXJsIGhhZCB3b2tlbiB1cCwgYnV0IGhlciBleWVzIHdlcmUgc3RpbGwgY2xvc2VkLg==,,5oiR55yL5ZCR5aW577yM5oOz552A5aW55piv5LiN5piv6YaS5LqG77yM5L2G5aW55L6d54S26Zet552A55y8552b44CC,,4LiC4LmJ4Liy4Lih4Lit4LiH4LiU4Li54LiZ4Liy4LiHIOC5gOC4nOC4t+C5iOC4reC4p+C5iOC4suC4q+C4jeC4tOC4h+C4quC4suC4p+C4iOC4sOC4n+C4t+C5ieC4meC4guC4tuC5ieC4meC4oeC4suC5geC4peC5ieC4pyDguYHguJXguYjguJTguKfguIfguJXguLLguILguK3guIfguJnguLLguIfguIHguYfguKLguLHguIfguITguIfguJvguLTguJTguKrguJnguLTguJfguYDguKvguKHguLfguK3guJnguYDguJTguLTguKE=,,,TWlyw6kgcGFyYSBjb21wcm9iYXIgc2kgbGEgY2hpY2EgaGFiw61hIGRlc3BlcnRhZG8sIHBlcm8gc2VndcOtYSBjb24gbG9zIG9qb3MgY2VycmFkb3Mu,SWNoIHNhaCBuYWNoLCBvYiBkYXMgU2lsYmVyaGFhcmlnZSBNw6RkY2hlbiB2aWVsbGVpY2h0IGF1Zmdld2FjaHQgd2FyLCBkb2NoIGVzIGhhdHRlIG5vY2ggaW1tZXIgZGllIEF1Z2VuIGdlc2NobG9zc2VuLg==,SmUgbWUgc3VpcyBkZW1hbmTDqSBzaSBlbGxlIHPigJnDqXRhaXQgcsOpdmVpbGzDqWUsIG1haXMgZWxsZSBnYXJkYWl0IGxlcyB5ZXV4IGZlcm3DqXMu,QWt1IG1lbmF0YXBueWEsIGJlcnRhbnlhLXRhbnlhIGFwYWthaCBNYWlkZW4gaXR1IHN1ZGFoIGJhbmd1biwgdGV0YXBpIGlhIG1hc2loIG1lbWVqYW1rYW4gbWF0YS4=,S8SxeiB1eWFubWFkxLEgbcSxIGRpeWUgYmFrdMSxbSBhbWEgaMOibMOiIGfDtnpsZXJpIGthcGFsxLF5ZMSxLg==
O1NXAQ,64uk66eMIOyWke2MlOydtCDtl4jqs7Xsl5Ag7IK07KedIOuTpOugpCDsnojripQg66qo7Iq17J20IOuCtCDriIjsl5Ag65Ok7Ja07JmAIOyGjOyKpOudvOy5mOqyjCDrhoDrnbwg65Ok6rOgIOyeiOuNmA==,SG93ZXZlciwgdGhlIHNpZ2h0IG9mIGhlciBhcm1zIHNsaWdodGx5IGxpZnRlZCBpbnRvIHRoZSBhaXIgY2F1Z2h0IG15IGV5ZSwgYW5kIEkgZmxpbmNoZWQgaW4gc2hvY2sgYW5kIGVuZGVkIHVwIGRyb3BwaW5nIHRoZSBzd29yZCBJIHdhcyBob2xkaW5n,,5Y+q5piv5aW555qE5Y+M6IeC5b6u5b6u5oqs5Zyo5Y2K56m655qE5qC35a2Q5pig5YWl5oiR55y85Lit77yM5oiR5ZCT5b6X5LiA5r+A54G177yM5omL6YeM5ou/552A55qE,,4LiX4Lin4LmI4LiyIOC4iOC4ueC5iCDguYYg4LiC4LmJ4Liy4LiB4LmH4Liq4Lix4LiH4LmA4LiB4LiV4LmA4Lir4LmH4LiZ4Lin4LmI4Liy4LmB4LiC4LiZ4LiX4Lix4LmJ4LiH4Liq4Lit4LiH4LiC4LmJ4Liy4LiH4LiC4Lit4LiH4LiZ4Liy4LiH4Lil4Lit4Lii4LiC4Li24LmJ4LiZ4LiI4Liy4LiB4Lie4Li34LmJ4LiZ4LmA4Lil4LmH4LiB4LiZ4LmJ4Lit4Lii,,,U2luIGVtYmFyZ28sIGFsIHZlciBxdWUgdGVuw61hIGFtYm9zIGJyYXpvcyBsaWdlcmFtZW50ZSBhbHphZG9zIGVuIGVsIGFpcmUsIG1lIHNvYnJlc2FsdMOpIHkgZGVqw6kgY2FlciBsYQ==,RG9jaCBkZXIgQW5ibGljaywgd2llIGlocmUgYmVpZGVuIEFybWUgbGVpY2h0IGluIGRlciBMdWZ0IHNjaHdlYnRlbiwgZmllbCBtaXIgYXVmLCB1bmQgaWNoIGVyc2NocmFrIHNvIHNlaHIsIGRhc3MgaWNoIGRhcw==,TWFpcyBq4oCZYWkgdnUgc2VzIGRldXggYnJhcyBsw6lnw6hyZW1lbnQgbGV2w6lzIGRhbnMgbGUgdmlkZSBldCBq4oCZYWkgc3Vyc2F1dMOpLg==,TmFtdW4sIGFrdSBtZWxpaGF0IGtlZHVhIGxlbmdhbm55YSBzZWRpa2l0IHRlcmFuZ2thdCBkaSB1ZGFyYSwgZGFuIGFrdSB0ZXJrZWp1dCBoaW5nZ2EgaGFtcGlyIG1lbmphdHVoa2FuIHBlZGFuZyB5YW5nIHNlZGFuZyBrdXBlZ2FuZw==,QW5jYWsgaWtpIGtvbHVudW4gaGF2YWRhIGhhZmlmw6dlIGthbGttxLHFnyBow6JsaSBnw7Z6w7xtZSDDp2FycMSxbmNhIGlya2lsaXAgZWxpbWRlIHR1dHR1xJ91bQ==
PFNXAQ,6rKA7J2EIOuWqOyWtOucqOumrOqzoCDrp5DslZjri6Qu,dG8gdGhlIGdyb3VuZC4=,,5oqK5YmR5byE5o6J5LqG44CC,,4Lig4Liy4Lie4LiZ4Lix4LmJ4LiZ4LiX4Liz4LmD4Lir4LmJ4LiC4LmJ4Liy4Liq4Liw4LiU4Li44LmJ4LiH4LiV4LiB4LmD4LiI4Liq4Li44LiU4LiC4Li14LiUIOC5gOC4nOC4peC4reC4l+C4s+C4lOC4suC4muC4l+C4teC5iOC4luC4t+C4reC4reC4ouC4ueC5iOC4q+C4peC4uOC4lOC4oeC4t+C4reC4o+C5iOC4p+C4h+C4peC4h+C5hOC4mw==,,,RXNwYWRhIHF1ZSBzb3N0ZW7DrWEu,U2Nod2VydCwgZGFzIGljaCBpbiBkZXIgSGFuZCBoaWVsdCwgZmFsbGVuIGxpZcOfLg==,SidhaSBsYWlzc8OpIHRvbWJlciBsJ8OpcMOpZS4=,S2UgdGFuYWg=,a8SxbMSxY8SxIGTDvMWfw7xyZMO8bS4=
PVNXAQ,6re47JmAIOuPmeyLnOyXkCDshozrhYDsnZgg7YyU64+EIOuLpOyLnCDrsJTri6XsnYQg7Zal7ZW0IO2EuOyNqSDrlqjslrTsoYzri6Qu,QXQgdGhlIHNhbWUgdGltZSwgdGhlIGdpcmzigJlzIGFybXMgYWxzbyBmZWxsIGJhY2sgdG93YXJkIHRoZSBncm91bmQgd2l0aCBhIHRodWQu,,5LiO5q2k5ZCM5pe277yM5bCR5aWz55qE5omL6IeC5Lmf5YaN5qyh5ZWq5ZeS5LiA5aOw5Z6C6JC95Yiw5Zyw5LiK44CC,,4LmD4LiZ4LiI4Lix4LiH4Lir4Lin4Liw4LmA4LiU4Li14Lii4Lin4LiB4Lix4LiZIOC5geC4guC4meC4guC4reC4h+C4meC4suC4h+C4geC5h+C4leC4geC4peC4h+C4geC4o+C4sOC5geC4l+C4geC4nuC4t+C5ieC4meC4lOC4seC4h+C4leC4uOC4mg==,,,QWwgbWlzbW8gdGllbXBvLCBsb3MgYnJhem9zIGRlIGxhIGpvdmVuIHRhbWJpw6luIGNheWVyb24gZGUgbnVldm8gY29uIHVuIGdvbHBlIHNlY28gYWwgc3VlbG8u,R2xlaWNoemVpdGlnIGZpZWxlbiBhdWNoIGRpZSBBcm1lIGRlcyBNw6RkY2hlbnMgd2llZGVyIHNjaGxhZmYgenUgQm9kZW4u,QXUgbcOqbWUgbW9tZW50LCBsZXMgYnJhcyBkZSBsYSBqZXVuZSBmaWxsZSByZXRvbWLDqHJlbnQgbG91cmRlbWVudCB2ZXJzIGxlIHNvbC4=,UGFkYSBzYWF0IHlhbmcgc2FtYSwgbGVuZ2FuIE1haWRlbiBpdHUganVnYSBqYXR1aCBrZW1iYWxpIGtlIHRhbmFoIGRlbmdhbiBrZXJhcy4=,QXluxLEgYW5kYSBrxLF6xLFuIGtvbGxhcsSxIGRhIHllbmlkZW4geWVyZSBkb8SfcnUgcGF0IGRpeWUgZMO8xZ90w7wu
PlNXAQ,7KCV7Iug7J2EIOywqOumrOqzoCDsnpDshLjtnogg7IK07Y6067O07J6QIOq3uOygnOyVvCDqt7jrhYDsnZgg7YyU7LCM7JmAIOqygOydtCDsh6DsgqzsiqzroZwg7Jew6rKw65CcIOqyg+ydhCDrsJzqsqztlaAg7IiY,QWZ0ZXIgcmVnYWluaW5nIG15IGNvbXBvc3VyZSBhbmQgbG9va2luZyBtb3JlIGNsb3NlbHksIEkgZmluYWxseSBub3RpY2VkIHRoYXQgaGVyIGJyYWNlbGV0IGFuZCB0aGUgc3dvcmQgd2VyZSBjb25uZWN0ZWQgYnkgYSBjaGFpbiw=,,5Zue6L+H56We5p2l5LuU57uG5LiA55yL77yM6L+Z5omN5Y+R546w5aW555qE5omL6ZWv5ZKM5YmR6KKr6ZOB6ZO+6L+e5o6l5Zyo5LiA6LW344CC,,4LiC4LmJ4Liy4Lie4Lii4Liy4Lii4Liy4Lih4LiV4Lix4LmJ4LiH4Liq4LiV4Li0IOC5geC4peC5ieC4p+C4geC5ieC4oeC4peC4h+C4oeC4reC4h+C5g+C4q+C5ieC4iuC4seC4lCDguYYg4Lit4Li14LiB4LiE4Lij4Lix4LmJ4LiHIArguJbguLbguIfguYTguJTguYnguKrguLHguIfguYDguIHguJXguYDguKvguYfguJnguKfguYjguLIg4LiB4Liz4LmE4Lil4LiX4Li14LmI4LiC4LmJ4Lit4Lih4Li34Lit4LiZ4Liy4LiH4Lih4Li14LmC4LiL4LmI4LiE4Lil4LmJ4Lit4LiH4LmA4LiK4Li34LmI4Lit4Lih4LiB4Lix4Lia4LiV4Lix4Lin4LiU4Liy4Lia,,,Q3VhbmRvIHJlY29icsOpIGxhIGNvbXBvc3R1cmEgeSBvYnNlcnbDqSBjb24gYXRlbmNpw7NuLCBwdWRlIGRlc2N1YnJpciBlbnRvbmNlcyBxdWUgc3UgYnJhemFsZXRlIHkgc3UgZXNwYWRhIGVzdGFiYW4gdW5pZG9zIHBvciB1bmEgY2FkZW5h,QWxzIGljaCBtaWNoIHdpZWRlciBnZWZhc3N0IGhhdHRlIHVuZCBnZW5hdWVyIGhpbnNhaCwgYmVtZXJrdGUgaWNoIGVyc3QsIGRhc3MgaWhyZSBBcm1yZWlmZW4gdW5kIGRhcyBTY2h3ZXJ0IGR1cmNoIGVpbmUgS2V0dGUgbWl0ZWluYW5kZXIgdmVyYnVuZGVuIHdhcmVuLg==,RW4gcmVwcmVuYW50IG1lcyBlc3ByaXRzIGV0IGVuIHJlZ2FyZGFudCBkZSBwbHVzIHByw6hzLCBqZSByZW1hcnF1YWkgZW5maW4gcXVlIHNvbiBicmFjZWxldCBldCBs4oCZw6lww6llIMOpdGFpZW50IHJlbGnDqXMgcGFyIHVuZSBjaGHDrm5lLg==,U2V0ZWxhaCBtZW5lbmFuZ2thbiBkaXJpIGRhbiBtZW5nYW1hdGlueWEgZGVuZ2FuIHNha3NhbWEsIGJhcnVsYWggYmlzYSBtZW55YWRhcmkgYmFod2EgZ2VsYW5nbnlhIGRhbiBwZWRhbmcgaXR1IHRlcmh1YnVuZyBkZW5nYW4gcmFudGFp,S2VuZGltZSBnZWxpcCBkaWtrYXRsZSBiYWvEsW5jYSBhbmNhayBvIHphbWFuIG9udW4gYmlsZWtsacSfaXlsZSBrxLFsxLFjxLFuIGJpciB6aW5jaXJsZSBiYcSfbMSxIG9sZHXEn3VudSBmYXJrIGVkZWJpbGRpbS4=
